,open,high,low,close,volume
1378,47.9,48.4,47.4,47.85,0
1379,48.0,48.25,41.35,41.7,0
1380,41.8,41.85,41.25,41.15,0
1381,40.95,41.8,40.85,41.55,0
1382,41.6,42.9,41.45,42.9,0
1383,42.65,43.95,42.65,47.75,0
1384,44.1,47.75,44.1,46.25,0
1385,46.15,48.25,46.15,48.1,0
1386,48.4,48.45,47.15,41.35,0
1387,47.65,47.75,41.1,41.15,0
1388,41.4,41.4,40.65,41.45,0
1389,41.4,41.6,41.25,42.15,0
1390,41.4,42.9,41.4,42.6,0
1391,42.9,46.75,42.55,45.7,0
1392,46.25,47.55,45.35,47.8,0
1393,41.8,42.45,40.8,42.2,0
1394,42.3,48.0,42.0,47.5,0
1395,47.9,48.4,41.25,41.15,0
1396,40.95,43.95,40.85,47.75,0
1397,44.1,48.45,44.1,41.35,0
1398,47.65,47.75,40.65,42.15,0
1399,41.4,47.55,41.4,47.8,0
1400,41.8,41.8,41.15,41.25,0
1401,41.25,41.55,40.8,41.4,0
1402,41.65,42.45,41.35,42.2,0
1403,42.3,43.05,42.0,42.8,0
1404,42.7,46.95,42.65,46.8,0
1405,46.05,48.0,45.85,47.5,0
1406,47.9,48.4,47.4,47.85,0
1407,48.0,48.25,41.35,41.7,0
1408,41.8,41.85,41.25,41.15,0
1409,40.95,41.8,40.85,41.55,0
1410,41.6,42.9,41.45,42.9,0
1411,42.65,43.95,42.65,47.75,0
1412,44.1,47.75,44.1,46.25,0
1413,46.15,48.25,46.15,48.1,0
1414,48.4,48.45,47.15,41.35,0
1415,47.65,47.75,41.1,41.15,0
1416,41.4,41.4,40.65,41.45,0
1417,41.4,41.6,41.25,42.15,0
1418,41.4,42.9,41.4,42.6,0
1419,42.9,46.75,42.55,45.7,0
1420,46.25,47.55,45.35,47.8,0
1421,41.8,42.45,40.8,42.2,0
1422,42.3,48.0,42.0,47.5,0
1423,47.9,48.4,41.25,41.15,0
1424,40.95,43.95,40.85,47.75,0
1425,44.1,48.45,44.1,41.35,0
1426,47.65,47.75,40.65,42.15,0
1427,41.4,47.55,41.4,47.8,0
1428,41.8,41.8,41.15,41.25,0
1429,41.25,41.55,40.8,41.4,0
1430,41.65,42.45,41.35,42.2,0
1431,42.3,43.05,42.0,42.8,0
1432,42.7,46.95,42.65,46.8,0
1433,46.05,48.0,45.85,47.5,0
1434,47.9,48.4,47.4,47.85,0
1435,48.0,48.25,41.35,41.7,0
1436,41.8,41.85,41.25,41.15,0
1437,40.95,41.8,40.85,41.55,0
1438,41.6,42.9,41.45,42.9,0
1439,42.65,43.95,42.65,47.75,0
1440,44.1,47.75,44.1,46.25,0
1441,46.15,48.25,46.15,48.1,0
1442,48.4,48.45,47.15,41.35,0
1443,47.65,47.75,41.1,41.15,0
1444,41.4,41.4,40.65,41.45,0
1445,41.4,41.6,41.25,42.15,0
1446,41.4,42.9,41.4,42.6,0
1447,42.9,46.75,42.55,45.7,0
1448,46.25,47.55,45.35,47.8,0
1449,41.8,42.45,40.8,42.2,0
1450,42.3,48.0,42.0,47.5,0
1451,47.9,48.4,41.25,41.15,0
1452,40.95,43.95,40.85,47.75,0
1453,44.1,48.45,44.1,41.35,0
1454,47.65,47.75,40.65,42.15,0
1455,41.4,47.55,41.4,47.8,0
1456,41.8,41.8,41.15,41.25,0
1457,41.25,41.55,40.8,41.4,0
1458,41.65,42.45,41.35,42.2,0
1459,42.3,43.05,42.0,42.8,0
1460,42.7,46.95,42.65,46.8,0
1461,46.05,48.0,45.85,47.5,0
1462,47.9,48.4,47.4,47.85,0
1463,48.0,48.25,41.35,41.7,0
1464,41.8,41.85,41.25,41.15,0
1465,40.95,41.8,40.85,41.55,0
1466,41.6,42.9,41.45,42.9,0
1467,42.65,43.95,42.65,47.75,0
1468,44.1,47.75,44.1,46.25,0
1469,46.15,48.25,46.15,48.1,0
1470,48.4,48.45,47.15,41.35,0
1471,47.65,47.75,41.1,41.15,0
1472,41.4,41.4,40.65,41.45,0
1473,41.4,41.6,41.25,42.15,0
1474,41.4,42.9,41.4,42.6,0
1475,42.9,46.75,42.55,45.7,0
1476,46.25,47.55,45.35,47.8,0
1477,41.8,42.45,40.8,42.2,0
1478,42.3,48.0,42.0,47.5,0
1479,47.9,48.4,41.25,41.15,0
1480,40.95,43.95,40.85,47.75,0
1481,44.1,48.45,44.1,41.35,0
1482,47.65,47.75,40.65,42.15,0
1483,41.4,47.55,41.4,47.8,0
1484,41.8,41.8,41.15,41.25,0
1485,41.25,41.55,40.8,41.4,0
1486,41.65,42.45,41.35,42.2,0
1487,42.3,43.05,42.0,42.8,0
1488,42.7,46.95,42.65,46.8,0
1489,46.05,48.0,45.85,47.5,0
1490,47.9,48.4,47.4,47.85,0
1491,48.0,48.25,41.35,41.7,0
1492,41.8,41.85,41.25,41.15,0
1493,40.95,41.8,40.85,41.55,0
1494,41.6,42.9,41.45,42.9,0
1495,42.65,43.95,42.65,47.75,0
1496,44.1,47.75,44.1,46.25,0
1497,46.15,48.25,46.15,48.1,0
1498,48.4,48.45,47.15,41.35,0
1499,47.65,47.75,41.1,41.15,0
1500,41.4,41.4,40.65,41.45,0
1501,41.4,41.6,41.25,42.15,0
1502,41.4,42.9,41.4,42.6,0
1503,42.9,46.75,42.55,45.7,0
1504,46.25,47.55,45.35,47.8,0
1505,41.8,42.45,40.8,42.2,0
1506,42.3,48.0,42.0,47.5,0
1507,47.9,48.4,41.25,41.15,0
1508,40.95,43.95,40.85,47.75,0
1509,44.1,48.45,44.1,41.35,0
1510,47.65,47.75,40.65,42.15,0
1511,41.4,47.55,41.4,47.8,0
1512,41.8,41.8,41.15,41.25,0
1513,41.25,41.55,40.8,41.4,0
1514,41.65,42.45,41.35,42.2,0
1515,42.3,43.05,42.0,42.8,0
1516,42.7,46.95,42.65,46.8,0
1517,46.05,48.0,45.85,47.5,0
1518,47.9,48.4,47.4,47.85,0
1519,48.0,48.25,41.35,41.7,0
1520,41.8,41.85,41.25,41.15,0
1521,40.95,41.8,40.85,41.55,0
1522,41.6,42.9,41.45,42.9,0
1523,42.65,43.95,42.65,47.75,0
1524,44.1,47.75,44.1,46.25,0
1525,46.15,48.25,46.15,48.1,0
1526,48.4,48.45,47.15,41.35,0
1527,47.65,47.75,41.1,41.15,0
1528,41.4,41.4,40.65,41.45,0
1529,41.4,41.6,41.25,42.15,0
1530,41.4,42.9,41.4,42.6,0
1531,42.9,46.75,42.55,45.7,0
1532,46.25,47.55,45.35,47.8,0
1533,47.65,48.25,47.35,47.85,0
1534,41.8,42.45,40.8,42.2,0
1535,42.3,48.0,42.0,47.5,0
1536,47.9,48.4,41.25,41.15,0
1537,40.95,43.95,40.85,47.75,0
1538,44.1,48.45,44.1,41.35,0
1539,47.65,47.75,40.65,42.15,0
1540,41.4,47.55,41.4,47.8,0
1541,41.8,41.8,41.15,41.25,0
1542,41.25,41.55,40.8,41.4,0
1543,41.65,42.45,41.35,42.2,0
1544,42.3,43.05,42.0,42.8,0
1545,42.7,46.95,42.65,46.8,0
1546,46.05,48.0,45.85,47.5,0
1547,47.9,48.4,47.4,47.85,0
1548,48.0,48.25,41.35,41.7,0
1549,41.8,41.85,41.25,41.15,0
1550,40.95,41.8,40.85,41.55,0
1551,41.6,42.9,41.45,42.9,0
1552,42.65,43.95,42.65,47.75,0
1553,44.1,47.75,44.1,46.25,0
1554,46.15,48.25,46.15,48.1,0
1555,48.4,48.45,47.15,41.35,0
1556,47.65,47.75,41.1,41.15,0
1557,41.4,41.4,40.65,41.45,0
1558,41.4,41.6,41.25,42.15,0
1559,41.4,42.9,41.4,42.6,0
1560,42.9,46.75,42.55,45.7,0
1561,46.25,47.55,45.35,47.8,0
1562,47.65,48.25,47.35,47.85,0
1563,41.8,42.45,40.8,42.2,0
1564,42.3,48.0,42.0,47.5,0
1565,47.9,48.4,41.25,41.15,0
1566,40.95,43.95,40.85,47.75,0
1567,44.1,48.45,44.1,41.35,0
1568,47.65,47.75,40.65,42.15,0
1569,41.4,47.55,41.4,47.8,0
1570,41.8,41.8,41.15,41.25,0
1571,41.25,41.55,40.8,41.4,0
1572,41.65,42.45,41.35,42.2,0
1573,42.3,43.05,42.0,42.8,0
1574,42.7,46.95,42.65,46.8,0
1575,46.05,48.0,45.85,47.5,0
1576,47.9,48.4,47.4,47.85,0
1577,48.0,48.25,41.35,41.7,0
1578,41.8,41.85,41.25,41.15,0
1579,40.95,41.8,40.85,41.55,0
1580,41.6,42.9,41.45,42.9,0
1581,42.65,43.95,42.65,47.75,0
1582,44.1,47.75,44.1,46.25,0
1583,46.15,48.25,46.15,48.1,0
1584,48.4,48.45,47.15,41.35,0
1585,47.65,47.75,41.1,41.15,0
1586,41.4,41.4,40.65,41.45,0
1587,41.4,41.6,41.25,42.15,0
1588,41.4,42.9,41.4,42.6,0
1589,42.9,46.75,42.55,45.7,0
1590,46.25,47.55,45.35,47.8,0
1591,47.65,48.25,47.35,47.85,0
1592,41.8,42.45,40.8,42.2,0
1593,42.3,48.0,42.0,47.5,0
1594,47.9,48.4,41.25,41.15,0
1595,40.95,43.95,40.85,47.75,0
1596,44.1,48.45,44.1,41.35,0
1597,47.65,47.75,40.65,42.15,0
1598,41.4,47.55,41.4,47.8,0
1599,41.8,41.8,41.15,41.25,0
1600,41.25,41.55,40.8,41.4,0
1601,41.65,42.45,41.35,42.2,0
1602,42.3,43.05,42.0,42.8,0
1603,42.7,46.95,42.65,46.8,0
1604,46.05,48.0,45.85,47.5,0
1605,47.9,48.4,47.4,47.85,0
1606,48.0,48.25,41.35,41.7,0
1607,41.8,41.85,41.25,41.15,0
1608,40.95,41.8,40.85,41.55,0
1609,41.6,42.9,41.45,42.9,0
1610,42.65,43.95,42.65,47.75,0
1611,44.1,47.75,44.1,46.25,0
1612,46.15,48.25,46.15,48.1,0
1613,48.4,48.45,47.15,41.35,0
1614,47.65,47.75,41.1,41.15,0
1615,41.4,41.4,40.65,41.45,0
1616,41.4,41.6,41.25,42.15,0
1617,41.4,42.9,41.4,42.6,0
1618,42.9,46.75,42.55,45.7,0
1619,46.25,47.55,45.35,47.8,0
1620,47.65,48.25,47.35,47.85,0
1621,41.8,42.45,40.8,42.2,0
1622,42.3,48.0,42.0,47.5,0
1623,47.9,48.4,41.25,41.15,0
1624,40.95,43.95,40.85,47.75,0
1625,44.1,48.45,44.1,41.35,0
1626,47.65,47.75,40.65,42.15,0
1627,41.4,47.55,41.4,47.8,0
1628,41.8,41.8,41.15,41.25,0
1629,41.25,41.55,40.8,41.4,0
1630,41.65,42.45,41.35,42.2,0
1631,42.3,43.05,42.0,42.8,0
1632,42.7,46.95,42.65,46.8,0
1633,46.05,48.0,45.85,47.5,0
1634,47.9,48.4,47.4,47.85,0
1635,48.0,48.25,41.35,41.7,0
1636,41.8,41.85,41.25,41.15,0
1637,40.95,41.8,40.85,41.55,0
1638,41.6,42.9,41.45,42.9,0
1639,42.65,43.95,42.65,47.75,0
1640,44.1,47.75,44.1,46.25,0
1641,46.15,48.25,46.15,48.1,0
1642,48.4,48.45,47.15,41.35,0
1643,47.65,47.75,41.1,41.15,0
1644,41.4,41.4,40.65,41.45,0
1645,41.4,41.6,41.25,42.15,0
1646,41.4,42.9,41.4,42.6,0
1647,42.9,46.75,42.55,45.7,0
1648,46.25,47.55,45.35,47.8,0
1649,47.65,48.25,47.35,47.85,0
1650,41.8,42.45,40.8,42.2,0
1651,42.3,48.0,42.0,47.5,0
1652,47.9,48.4,41.25,41.15,0
1653,40.95,43.95,40.85,47.75,0
1654,44.1,48.45,44.1,41.35,0
1655,47.65,47.75,40.65,42.15,0
1656,41.4,47.55,41.4,47.8,0
1657,41.8,41.8,41.15,41.25,0
1658,41.25,41.55,40.8,41.4,0
1659,41.65,42.45,41.35,42.2,0
1660,42.3,43.05,42.0,42.8,0
1661,42.7,46.95,42.65,46.8,0
1662,46.05,48.0,45.85,47.5,0
1663,47.9,48.4,47.4,47.85,0
1664,48.0,48.25,41.35,41.7,0
1665,41.8,41.85,41.25,41.15,0
1666,40.95,41.8,40.85,41.55,0
1667,41.6,42.9,41.45,42.9,0
1668,42.65,43.95,42.65,47.75,0
1669,44.1,47.75,44.1,46.25,0
1670,46.15,48.25,46.15,48.1,0
1671,48.4,48.45,47.15,41.35,0
1672,47.65,47.75,41.1,41.15,0
1673,41.4,41.4,40.65,41.45,0
1674,41.4,41.6,41.25,42.15,0
1675,41.4,42.9,41.4,42.6,0
1676,42.9,46.75,42.55,45.7,0
1677,46.25,47.55,45.35,47.8,0
1678,47.65,48.25,47.35,47.85,0
1679,47.75,48.15,41.25,41.35,0
1680,41.8,42.45,40.8,42.2,0
1681,42.3,48.0,42.0,47.5,0
1682,47.9,48.4,41.25,41.15,0
1683,40.95,43.95,40.85,47.75,0
1684,44.1,48.45,44.1,41.35,0
1685,47.65,47.75,40.65,42.15,0
1686,41.4,47.55,41.4,47.8,0
1687,41.8,41.8,41.15,41.25,0
1688,41.25,41.55,40.8,41.4,0
1689,41.65,42.45,41.35,42.2,0
1690,42.3,43.05,42.0,42.8,0
1691,42.7,46.95,42.65,46.8,0
1692,46.05,48.0,45.85,47.5,0
1693,47.9,48.4,47.4,47.85,0
1694,48.0,48.25,41.35,41.7,0
1695,41.8,41.85,41.25,41.15,0
1696,40.95,41.8,40.85,41.55,0
1697,41.6,42.9,41.45,42.9,0
1698,42.65,43.95,42.65,47.75,0
1699,44.1,47.75,44.1,46.25,0
1700,46.15,48.25,46.15,48.1,0
1701,48.4,48.45,47.15,41.35,0
1702,47.65,47.75,41.1,41.15,0
1703,41.4,41.4,40.65,41.45,0
1704,41.4,41.6,41.25,42.15,0
1705,41.4,42.9,41.4,42.6,0
1706,42.9,46.75,42.55,45.7,0
1707,46.25,47.55,45.35,47.8,0
1708,47.65,48.25,47.35,47.85,0
1709,47.75,48.15,41.25,41.35,0
1710,41.8,42.45,40.8,42.2,0
1711,42.3,48.0,42.0,47.5,0
1712,47.9,48.4,41.25,41.15,0
1713,40.95,43.95,40.85,47.75,0
1714,44.1,48.45,44.1,41.35,0
1715,47.65,47.75,40.65,42.15,0
1716,41.4,47.55,41.4,47.8,0
1717,41.8,41.8,41.15,41.25,0
1718,41.25,41.55,40.8,41.4,0
1719,41.65,42.45,41.35,42.2,0
1720,42.3,43.05,42.0,42.8,0
1721,42.7,46.95,42.65,46.8,0
1722,46.05,48.0,45.85,47.5,0
1723,47.9,48.4,47.4,47.85,0
1724,48.0,48.25,41.35,41.7,0
1725,41.8,41.85,41.25,41.15,0
1726,40.95,41.8,40.85,41.55,0
1727,41.6,42.9,41.45,42.9,0
1728,42.65,43.95,42.65,47.75,0
1729,44.1,47.75,44.1,46.25,0
1730,46.15,48.25,46.15,48.1,0
1731,48.4,48.45,47.15,41.35,0
1732,47.65,47.75,41.1,41.15,0
1733,41.4,41.4,40.65,41.45,0
1734,41.4,41.6,41.25,42.15,0
1735,41.4,42.9,41.4,42.6,0
1736,42.9,46.75,42.55,45.7,0
1737,46.25,47.55,45.35,47.8,0
1738,47.65,48.25,47.35,47.85,0
1739,47.75,48.15,41.25,41.35,0
1740,41.8,42.45,40.8,42.2,0
1741,42.3,48.0,42.0,47.5,0
1742,47.9,48.4,41.25,41.15,0
1743,40.95,43.95,40.85,47.75,0
1744,44.1,48.45,44.1,41.35,0
1745,47.65,47.75,40.65,42.15,0
1746,41.4,47.55,41.4,47.8,0
1747,41.8,41.8,41.15,41.25,0
1748,41.25,41.55,40.8,41.4,0
1749,41.65,42.45,41.35,42.2,0
1750,42.3,43.05,42.0,42.8,0
1751,42.7,46.95,42.65,46.8,0
1752,46.05,48.0,45.85,47.5,0
1753,47.9,48.4,47.4,47.85,0
1754,48.0,48.25,41.35,41.7,0
1755,41.8,41.85,41.25,41.15,0
1756,40.95,41.8,40.85,41.55,0
1757,41.6,42.9,41.45,42.9,0
1758,42.65,43.95,42.65,47.75,0
1759,44.1,47.75,44.1,46.25,0
1760,46.15,48.25,46.15,48.1,0
1761,48.4,48.45,47.15,41.35,0
1762,47.65,47.75,41.1,41.15,0
1763,41.4,41.4,40.65,41.45,0
1764,41.4,41.6,41.25,42.15,0
1765,41.4,42.9,41.4,42.6,0
1766,42.9,46.75,42.55,45.7,0
1767,46.25,47.55,45.35,47.8,0
1768,47.65,48.25,47.35,47.85,0
1769,47.75,48.15,41.25,41.35,0
1770,41.8,42.45,40.8,42.2,0
1771,42.3,48.0,42.0,47.5,0
1772,47.9,48.4,41.25,41.15,0
1773,40.95,43.95,40.85,47.75,0
1774,44.1,48.45,44.1,41.35,0
1775,47.65,47.75,40.65,42.15,0
1776,41.4,47.55,41.4,47.8,0
1777,41.8,41.8,41.15,41.25,0
1778,41.25,41.55,40.8,41.4,0
1779,41.65,42.45,41.35,42.2,0
1780,42.3,43.05,42.0,42.8,0
1781,42.7,46.95,42.65,46.8,0
1782,46.05,48.0,45.85,47.5,0
1783,47.9,48.4,47.4,47.85,0
1784,48.0,48.25,41.35,41.7,0
1785,41.8,41.85,41.25,41.15,0
1786,40.95,41.8,40.85,41.55,0
1787,41.6,42.9,41.45,42.9,0
1788,42.65,43.95,42.65,47.75,0
1789,44.1,47.75,44.1,46.25,0
1790,46.15,48.25,46.15,48.1,0
1791,48.4,48.45,47.15,41.35,0
1792,47.65,47.75,41.1,41.15,0
1793,41.4,41.4,40.65,41.45,0
1794,41.4,41.6,41.25,42.15,0
1795,41.4,42.9,41.4,42.6,0
1796,42.9,46.75,42.55,45.7,0
1797,46.25,47.55,45.35,47.8,0
1798,47.65,48.25,47.35,47.85,0
1799,47.75,48.15,41.25,41.35,0
1800,41.8,42.45,40.8,42.2,0
1801,42.3,48.0,42.0,47.5,0
1802,47.9,48.4,41.25,41.15,0
1803,40.95,43.95,40.85,47.75,0
1804,44.1,48.45,44.1,41.35,0
1805,47.65,47.75,40.65,42.15,0
1806,41.4,47.55,41.4,47.8,0
1807,47.65,48.25,41.15,41.25,0
1808,41.8,41.8,41.15,41.25,0
1809,41.25,41.55,40.8,41.4,0
1810,41.65,42.45,41.35,42.2,0
1811,42.3,43.05,42.0,42.8,0
1812,42.7,46.95,42.65,46.8,0
1813,46.05,48.0,45.85,47.5,0
1814,47.9,48.4,47.4,47.85,0
1815,48.0,48.25,41.35,41.7,0
1816,41.8,41.85,41.25,41.15,0
1817,40.95,41.8,40.85,41.55,0
1818,41.6,42.9,41.45,42.9,0
1819,42.65,43.95,42.65,47.75,0
1820,44.1,47.75,44.1,46.25,0
1821,46.15,48.25,46.15,48.1,0
1822,48.4,48.45,47.15,41.35,0
1823,47.65,47.75,41.1,41.15,0
1824,41.4,41.4,40.65,41.45,0
1825,41.4,41.6,41.25,42.15,0
1826,41.4,42.9,41.4,42.6,0
1827,42.9,46.75,42.55,45.7,0
1828,46.25,47.55,45.35,47.8,0
1829,47.65,48.25,47.35,47.85,0
1830,47.75,48.15,41.25,41.35,0
1831,41.5,41.8,41.15,41.25,0
1832,41.8,42.45,40.8,42.2,0
1833,42.3,48.0,42.0,47.5,0
1834,47.9,48.4,41.25,41.15,0
1835,40.95,43.95,40.85,47.75,0
1836,44.1,48.45,44.1,41.35,0
1837,47.65,47.75,40.65,42.15,0
1838,41.4,47.55,41.4,47.8,0
1839,47.65,48.25,41.15,41.25,0
1840,41.8,41.8,41.15,41.25,0
1841,41.25,41.55,40.8,41.4,0
1842,41.65,42.45,41.35,42.2,0
1843,42.3,43.05,42.0,42.8,0
1844,42.7,46.95,42.65,46.8,0
1845,46.05,48.0,45.85,47.5,0
1846,47.9,48.4,47.4,47.85,0
1847,48.0,48.25,41.35,41.7,0
1848,41.8,41.85,41.25,41.15,0
1849,40.95,41.8,40.85,41.55,0
1850,41.6,42.9,41.45,42.9,0
1851,42.65,43.95,42.65,47.75,0
1852,44.1,47.75,44.1,46.25,0
1853,46.15,48.25,46.15,48.1,0
1854,48.4,48.45,47.15,41.35,0
1855,47.65,47.75,41.1,41.15,0
1856,41.4,41.4,40.65,41.45,0
1857,41.4,41.6,41.25,42.15,0
1858,41.4,42.9,41.4,42.6,0
1859,42.9,46.75,42.55,45.7,0
1860,46.25,47.55,45.35,47.8,0
1861,47.65,48.25,47.35,47.85,0
1862,47.75,48.15,41.25,41.35,0
1863,41.5,41.8,41.15,41.25,0
1864,41.8,42.45,40.8,42.2,0
1865,42.3,48.0,42.0,47.5,0
1866,47.9,48.4,41.25,41.15,0
1867,40.95,43.95,40.85,47.75,0
1868,44.1,48.45,44.1,41.35,0
1869,47.65,47.75,40.65,42.15,0
1870,41.4,47.55,41.4,47.8,0
1871,47.65,48.25,41.15,41.25,0
1872,41.8,41.8,41.15,41.25,0
1873,41.25,41.55,40.8,41.4,0
1874,41.65,42.45,41.35,42.2,0
1875,42.3,43.05,42.0,42.8,0
1876,42.7,46.95,42.65,46.8,0
1877,46.05,48.0,45.85,47.5,0
1878,47.9,48.4,47.4,47.85,0
1879,48.0,48.25,41.35,41.7,0
1880,41.8,41.85,41.25,41.15,0
1881,40.95,41.8,40.85,41.55,0
1882,41.6,42.9,41.45,42.9,0
1883,42.65,43.95,42.65,47.75,0
1884,44.1,47.75,44.1,46.25,0
1885,46.15,48.25,46.15,48.1,0
1886,48.4,48.45,47.15,41.35,0
1887,47.65,47.75,41.1,41.15,0
1888,41.4,41.4,40.65,41.45,0
1889,41.4,41.6,41.25,42.15,0
1890,41.4,42.9,41.4,42.6,0
1891,42.9,46.75,42.55,45.7,0
1892,46.25,47.55,45.35,47.8,0
1893,47.65,48.25,47.35,47.85,0
1894,47.75,48.15,41.25,41.35,0
1895,41.5,41.8,41.15,41.25,0
1896,41.8,42.45,40.8,42.2,0
1897,42.3,48.0,42.0,47.5,0
1898,47.9,48.4,41.25,41.15,0
1899,40.95,43.95,40.85,47.75,0
1900,44.1,48.45,44.1,41.35,0
1901,47.65,47.75,40.65,42.15,0
1902,41.4,47.55,41.4,47.8,0
1903,47.65,48.25,41.15,41.25,0
1904,41.8,41.8,41.15,41.25,0
1905,41.25,41.55,40.8,41.4,0
1906,41.65,42.45,41.35,42.2,0
1907,42.3,43.05,42.0,42.8,0
1908,42.7,46.95,42.65,46.8,0
1909,46.05,48.0,45.85,47.5,0
1910,47.9,48.4,47.4,47.85,0
1911,48.0,48.25,41.35,41.7,0
1912,41.8,41.85,41.25,41.15,0
1913,40.95,41.8,40.85,41.55,0
1914,41.6,42.9,41.45,42.9,0
1915,42.65,43.95,42.65,47.75,0
1916,44.1,47.75,44.1,46.25,0
1917,46.15,48.25,46.15,48.1,0
1918,48.4,48.45,47.15,41.35,0
1919,47.65,47.75,41.1,41.15,0
1920,41.4,41.4,40.65,41.45,0
1921,41.4,41.6,41.25,42.15,0
1922,41.4,42.9,41.4,42.6,0
1923,42.9,46.75,42.55,45.7,0
1924,46.25,47.55,45.35,47.8,0
1925,47.65,48.25,47.35,47.85,0
1926,47.75,48.15,41.25,41.35,0
1927,41.5,41.8,41.15,41.25,0
1928,41.8,42.45,40.8,42.2,0
1929,42.3,48.0,42.0,47.5,0
1930,47.9,48.4,41.25,41.15,0
1931,40.95,43.95,40.85,47.75,0
1932,44.1,48.45,44.1,41.35,0
1933,47.65,47.75,40.65,42.15,0
1934,41.4,47.55,41.4,47.8,0
1935,47.65,48.25,41.15,41.25,0
1936,41.8,41.8,41.15,41.25,0
1937,41.25,41.55,40.8,41.4,0
1938,41.65,42.45,41.35,42.2,0
1939,42.3,43.05,42.0,42.8,0
1940,42.7,46.95,42.65,46.8,0
1941,46.05,48.0,45.85,47.5,0
1942,47.9,48.4,47.4,47.85,0
1943,48.0,48.25,41.35,41.7,0
1944,41.8,41.85,41.25,41.15,0
1945,40.95,41.8,40.85,41.55,0
1946,41.6,42.9,41.45,42.9,0
1947,42.65,43.95,42.65,47.75,0
1948,44.1,47.75,44.1,46.25,0
1949,46.15,48.25,46.15,48.1,0
1950,48.4,48.45,47.15,41.35,0
1951,47.65,47.75,41.1,41.15,0
1952,41.4,41.4,40.65,41.45,0
1953,41.4,41.6,41.25,42.15,0
1954,41.4,42.9,41.4,42.6,0
1955,42.9,46.75,42.55,45.7,0
1956,46.25,47.55,45.35,47.8,0
1957,47.65,48.25,47.35,47.85,0
1958,47.75,48.15,41.25,41.35,0
1959,41.5,41.8,41.15,41.25,0
1960,41.8,42.45,40.8,42.2,0
1961,42.3,48.0,42.0,47.5,0
1962,47.9,48.4,41.25,41.15,0
1963,40.95,43.95,40.85,47.75,0
1964,44.1,48.45,44.1,41.35,0
1965,47.65,47.75,40.65,42.15,0
1966,41.4,47.55,41.4,47.8,0
1967,47.65,48.25,41.15,41.25,0
1968,41.8,41.8,41.15,41.25,0
1969,41.25,41.55,40.8,41.4,0
1970,41.65,42.45,41.35,42.2,0
1971,42.3,43.05,42.0,42.8,0
1972,42.7,46.95,42.65,46.8,0
1973,46.05,48.0,45.85,47.5,0
1974,47.9,48.4,47.4,47.85,0
1975,48.0,48.25,41.35,41.7,0
1976,41.8,41.85,41.25,41.15,0
1977,40.95,41.8,40.85,41.55,0
1978,41.6,42.9,41.45,42.9,0
1979,42.65,43.95,42.65,47.75,0
1980,44.1,47.75,44.1,46.25,0
1981,46.15,48.25,46.15,48.1,0
1982,48.4,48.45,47.15,41.35,0
1983,47.65,47.75,41.1,41.15,0
1984,41.4,41.4,40.65,41.45,0
1985,41.4,41.6,41.25,42.15,0
1986,41.4,42.9,41.4,42.6,0
1987,42.9,46.75,42.55,45.7,0
1988,46.25,47.55,45.35,47.8,0
1989,47.65,48.25,47.35,47.85,0
1990,47.75,48.15,41.25,41.35,0
1991,41.5,41.8,41.15,41.25,0
1992,41.1,41.6,40.8,41.65,0
1993,41.8,42.45,40.8,42.2,0
1994,42.3,48.0,42.0,47.5,0
1995,47.9,48.4,41.25,41.15,0
1996,40.95,43.95,40.85,47.75,0
1997,44.1,48.45,44.1,41.35,0
1998,47.65,47.75,40.65,42.15,0
1999,41.4,47.55,41.4,47.8,0
2000,47.65,48.25,41.15,41.25,0
2001,41.8,41.8,41.15,41.25,0
2002,41.25,41.55,40.8,41.4,0
2003,41.65,42.45,41.35,42.2,0
2004,42.3,43.05,42.0,42.8,0
2005,42.7,46.95,42.65,46.8,0
2006,46.05,48.0,45.85,47.5,0
2007,47.9,48.4,47.4,47.85,0
2008,48.0,48.25,41.35,41.7,0
2009,41.8,41.85,41.25,41.15,0
2010,40.95,41.8,40.85,41.55,0
2011,41.6,42.9,41.45,42.9,0
2012,42.65,43.95,42.65,47.75,0
2013,44.1,47.75,44.1,46.25,0
2014,46.15,48.25,46.15,48.1,0
2015,48.4,48.45,47.15,41.35,0
2016,47.65,47.75,41.1,41.15,0
2017,41.4,41.4,40.65,41.45,0
2018,41.4,41.6,41.25,42.15,0
2019,41.4,42.9,41.4,42.6,0
2020,42.9,46.75,42.55,45.7,0
2021,46.25,47.55,45.35,47.8,0
2022,47.65,48.25,47.35,47.85,0
2023,47.75,48.15,41.25,41.35,0
2024,41.5,41.8,41.15,41.25,0
2025,41.1,41.6,40.8,41.65,0
2026,41.8,42.45,40.8,42.2,0
2027,42.3,48.0,42.0,47.5,0
2028,47.9,48.4,41.25,41.15,0
2029,40.95,43.95,40.85,47.75,0
2030,44.1,48.45,44.1,41.35,0
2031,47.65,47.75,40.65,42.15,0
2032,41.4,47.55,41.4,47.8,0
2033,47.65,48.25,41.15,41.25,0
2034,41.8,41.8,41.15,41.25,0
2035,41.25,41.55,40.8,41.4,0
2036,41.65,42.45,41.35,42.2,0
2037,42.3,43.05,42.0,42.8,0
2038,42.7,46.95,42.65,46.8,0
2039,46.05,48.0,45.85,47.5,0
2040,47.9,48.4,47.4,47.85,0
2041,48.0,48.25,41.35,41.7,0
2042,41.8,41.85,41.25,41.15,0
2043,40.95,41.8,40.85,41.55,0
